severity,type,url,detail
P2,weak_meta_description,https://docs.oviond.com/api/white-label/check-domain-status,44 chars
P1,thin_page,https://docs.oviond.com/api/white-label/delete-domain,26 words
P1,destructive_missing_warning,https://docs.oviond.com/api/white-label/delete-domain,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/api/white-label/delete-domain,23 chars
P1,thin_page,https://docs.oviond.com/api/white-label/list-domains,29 words
P1,internal_or_vendor_leak,https://docs.oviond.com/api/white-label/list-domains,Vercel
P2,weak_meta_description,https://docs.oviond.com/api/white-label/list-domains,44 chars
P1,thin_page,https://docs.oviond.com/api/widgets/bulk-delete-widgets,28 words
P1,destructive_missing_warning,https://docs.oviond.com/api/widgets/bulk-delete-widgets,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/api/widgets/bulk-delete-widgets,30 chars
P1,thin_page,https://docs.oviond.com/api/widgets/create-widgets,27 words
P2,weak_meta_description,https://docs.oviond.com/api/widgets/create-widgets,32 chars
P1,thin_page,https://docs.oviond.com/api/widgets/delete-widget,28 words
P1,destructive_missing_warning,https://docs.oviond.com/api/widgets/delete-widget,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/api/widgets/delete-widget,29 chars
P1,thin_page,https://docs.oviond.com/api/widgets/get-widget,28 words
P2,weak_meta_description,https://docs.oviond.com/api/widgets/get-widget,26 chars
P1,thin_page,https://docs.oviond.com/api/widgets/list-widget-ids,29 words
P2,weak_meta_description,https://docs.oviond.com/api/widgets/list-widget-ids,28 chars
P1,thin_page,https://docs.oviond.com/api/widgets/list-widgets,27 words
P2,weak_meta_description,https://docs.oviond.com/api/widgets/list-widgets,26 chars
P1,thin_page,https://docs.oviond.com/api/widgets/update-widget,28 words
P2,weak_meta_description,https://docs.oviond.com/api/widgets/update-widget,40 chars
P2,weak_meta_description,https://docs.oviond.com/archive/delete,48 chars
P1,destructive_missing_warning,https://docs.oviond.com/archive/restore,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/archive/restore,56 chars
P2,thin_page,https://docs.oviond.com/archive/view,99 words
P1,destructive_missing_warning,https://docs.oviond.com/archive/view,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/archive/view,58 chars
P2,weak_meta_description,https://docs.oviond.com/automations/add,60 chars
P2,thin_page,https://docs.oviond.com/automations/delete,126 words
P1,destructive_missing_warning,https://docs.oviond.com/automations/delete,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/automations/delete,40 chars
P2,weak_meta_description,https://docs.oviond.com/automations/email,57 chars
P2,weak_meta_description,https://docs.oviond.com/automations/history,51 chars
P2,weak_meta_description,https://docs.oviond.com/automations/list,46 chars
P2,weak_meta_description,https://docs.oviond.com/automations/pdf,70 chars
P2,weak_meta_description,https://docs.oviond.com/automations/scheduled,51 chars
P2,weak_meta_description,https://docs.oviond.com/automations/test,53 chars
P2,weak_meta_description,https://docs.oviond.com/billing/invoices,57 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/billing/plans,Stripe
P2,weak_meta_description,https://docs.oviond.com/billing/plans,67 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/billing/subscription,Stripe
P2,weak_meta_description,https://docs.oviond.com/billing/subscription,71 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/changelog/2026-04,"S3, Vercel"
P2,weak_meta_description,https://docs.oviond.com/changelog/2026-04,38 chars
P2,weak_meta_description,https://docs.oviond.com/clients/add,43 chars
P1,destructive_missing_warning,https://docs.oviond.com/clients/archive,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/clients/archive,68 chars
P2,weak_meta_description,https://docs.oviond.com/clients/bulk-delete,52 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/clients/folders,bucket
P2,weak_meta_description,https://docs.oviond.com/clients/folders,65 chars
P2,weak_meta_description,https://docs.oviond.com/clients/list,47 chars
P2,thin_page,https://docs.oviond.com/company/overview,102 words
P2,weak_meta_description,https://docs.oviond.com/company/overview,53 chars
P2,thin_page,https://docs.oviond.com/custom-data/delete,129 words
P2,weak_meta_description,https://docs.oviond.com/custom-data/delete,43 chars
P2,thin_page,https://docs.oviond.com/custom-data/duplicate,138 words
P2,weak_meta_description,https://docs.oviond.com/custom-data/duplicate,32 chars
P2,weak_meta_description,https://docs.oviond.com/custom-data/list,43 chars
P2,weak_meta_description,https://docs.oviond.com/custom-data/update,42 chars
P2,weak_meta_description,https://docs.oviond.com/custom-domains/add,72 chars
P2,thin_page,https://docs.oviond.com/custom-domains/delete,120 words
P1,internal_or_vendor_leak,https://docs.oviond.com/custom-domains/delete,Vercel
P1,destructive_missing_warning,https://docs.oviond.com/custom-domains/delete,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/custom-domains/delete,41 chars
P2,weak_meta_description,https://docs.oviond.com/custom-domains/list,54 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/custom-domains/verify,Vercel
P2,weak_meta_description,https://docs.oviond.com/custom-domains/verify,61 chars
P2,weak_meta_description,https://docs.oviond.com/data-sources/delete,45 chars
P2,weak_meta_description,https://docs.oviond.com/data-sources/link,62 chars
P2,weak_meta_description,https://docs.oviond.com/data-sources/list,58 chars
P2,weak_meta_description,https://docs.oviond.com/data-sources/metrics,58 chars
P2,weak_meta_description,https://docs.oviond.com/data-sources/test,50 chars
P2,weak_meta_description,https://docs.oviond.com/email-settings/defaults,72 chars
P2,weak_meta_description,https://docs.oviond.com/email-settings/domains,55 chars
P2,weak_meta_description,https://docs.oviond.com/email-settings/logs,72 chars
P2,weak_meta_description,https://docs.oviond.com/email-settings/senders,50 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/email-settings/smtp,Resend
P2,weak_meta_description,https://docs.oviond.com/email-settings/smtp,49 chars
P2,weak_meta_description,https://docs.oviond.com/guides/connect-ga4,68 chars
P2,weak_meta_description,https://docs.oviond.com/guides/first-report,74 chars
P2,weak_meta_description,https://docs.oviond.com/guides/monthly-report,55 chars
P2,weak_meta_description,https://docs.oviond.com/guides/overview,61 chars
P2,weak_meta_description,https://docs.oviond.com/mcp/auth,77 chars
P2,weak_meta_description,https://docs.oviond.com/mcp/connect,66 chars
P2,weak_meta_description,https://docs.oviond.com/mcp/tools,56 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/media/bulk-delete,S3
P2,weak_meta_description,https://docs.oviond.com/media/bulk-delete,41 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/media/delete,S3
P1,destructive_missing_warning,https://docs.oviond.com/media/delete,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/media/delete,72 chars
P2,weak_meta_description,https://docs.oviond.com/media/folders,39 chars
P2,weak_meta_description,https://docs.oviond.com/media/list,40 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/media/update,S3
P2,weak_meta_description,https://docs.oviond.com/media/update,40 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/media/upload,S3
P2,weak_meta_description,https://docs.oviond.com/media/upload,54 chars
P2,weak_meta_description,https://docs.oviond.com/notifications/preferences,50 chars
P2,thin_page,https://docs.oviond.com/notifications/view,95 words
P2,weak_meta_description,https://docs.oviond.com/notifications/view,57 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/onboarding/overview,"account.onboarding, accounts row, bucket"
P2,weak_meta_description,https://docs.oviond.com/onboarding/overview,56 chars
P2,weak_meta_description,https://docs.oviond.com/projects/add,61 chars
P1,destructive_missing_warning,https://docs.oviond.com/projects/archive,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/projects/archive,68 chars
P2,thin_page,https://docs.oviond.com/projects/bulk-delete,131 words
P2,weak_meta_description,https://docs.oviond.com/projects/bulk-delete,33 chars
P2,weak_meta_description,https://docs.oviond.com/projects/duplicate,65 chars
P2,weak_meta_description,https://docs.oviond.com/projects/list,59 chars
P2,weak_meta_description,https://docs.oviond.com/projects/pages,66 chars
P2,weak_meta_description,https://docs.oviond.com/projects/share,46 chars
P2,weak_meta_description,https://docs.oviond.com/projects/update,49 chars
P2,weak_meta_description,https://docs.oviond.com/projects/widgets,68 chars
P2,weak_meta_description,https://docs.oviond.com/templates/add,44 chars
P2,weak_meta_description,https://docs.oviond.com/templates/apply,55 chars
P2,thin_page,https://docs.oviond.com/templates/delete,112 words
P1,destructive_missing_warning,https://docs.oviond.com/templates/delete,Destructive/risky page has no Mintlify Warning component
P2,weak_meta_description,https://docs.oviond.com/templates/delete,36 chars
P2,weak_meta_description,https://docs.oviond.com/templates/list,62 chars
P2,weak_meta_description,https://docs.oviond.com/themes/add,66 chars
P2,weak_meta_description,https://docs.oviond.com/themes/apply,57 chars
P2,thin_page,https://docs.oviond.com/themes/delete,110 words
P2,weak_meta_description,https://docs.oviond.com/themes/delete,33 chars
P2,thin_page,https://docs.oviond.com/themes/list,126 words
P2,weak_meta_description,https://docs.oviond.com/themes/list,61 chars
P2,thin_page,https://docs.oviond.com/themes/update,136 words
P2,weak_meta_description,https://docs.oviond.com/themes/update,58 chars
P2,weak_meta_description,https://docs.oviond.com/users/invite,45 chars
P1,internal_or_vendor_leak,https://docs.oviond.com/users/list,Resend
P2,weak_meta_description,https://docs.oviond.com/users/list,53 chars
P2,weak_meta_description,https://docs.oviond.com/users/profile,53 chars
P2,weak_meta_description,https://docs.oviond.com/users/remove,53 chars
P2,thin_page,https://docs.oviond.com/users/update,136 words
P2,weak_meta_description,https://docs.oviond.com/users/update,55 chars
P0,openapi_invalid_colon_paths,https://docs.oviond.com/api/openapi.json,30 colon-style paths still present
P1,openapi_internal_or_vendor_leak,https://docs.oviond.com/api/openapi.json,"Resend, S3, SQS, Stripe, Supabase, Vercel, accounts row, bucket, client_integrations, cron scheduler, raw_data, resource_type, upstream API, users table"
P1,auth_scheme_mismatch_risk,https://docs.oviond.com/api/openapi.json,BearerAuth still declares bearerFormat JWT; docs also use API key language
P1,openapi_operations_missing_examples,https://docs.oviond.com/api/openapi.json,130/144 operations appear to lack examples
P1,introduction_too_light,https://docs.oviond.com/introduction,237 words; needs stronger product/use-case framing
